"level" "taxa" "taxashort" "hex" "R" "G" "B"
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteibacter" "Luteibacter" "#46A700" 0.275862068965517 0.655172413793103 0
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas" "Luteimonas" "#C184D3" 0.758620689655172 0.517241379310345 0.827586206896552
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter" "Lysobacter" "#9E46E5" 0.620689655172414 0.275862068965517 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas" "Pseudoxanthomonas" "#F64FB9" 0.96551724137931 0.310344827586207 0.724137931034483
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas" "Stenotrophomonas" "#B0B06A" 0.689655172413793 0.689655172413793 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas" "Thermomonas" "#124F12" 0.0689655172413793 0.310344827586207 0.0689655172413793
6 "k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas" "Xanthomonas" "#FFC1CA" 1 0.758620689655172 0.793103448275862
6 "k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema" "Treponema" "#722CB0" 0.448275862068966 0.172413793103448 0.689655172413793
6 "k__Bacteria;p__TM6;c__SJA-4;o__;f__;g__" "" "#350023" 0.206896551724138 0 0.137931034482759
6 "k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__" "" "#001A46" 0 0.103448275862069 0.275862068965517
6 "k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__" "" "#9EB0FF" 0.620689655172414 0.689655172413793 1
6 "k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__" "" "#B935B9" 0.724137931034483 0.206896551724138 0.724137931034483
6 "k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__" "" "#4F091A" 0.310344827586207 0.0344827586206897 0.103448275862069
6 "k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__" "" "#F63ED3" 0.96551724137931 0.241379310344828 0.827586206896552
6 "k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus" "Opitutus" "#ED842C" 0.931034482758621 0.517241379310345 0.172413793103448
6 "k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__" "" "#952C72" 0.586206896551724 0.172413793103448 0.448275862068966
6 "k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__RFP12;g__" "" "#84EDB9" 0.517241379310345 0.931034482758621 0.724137931034483
6 "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__" "" "#B0FF8D" 0.689655172413793 1 0.551724137931034
6 "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia" "Akkermansia" "#354F35" 0.206896551724138 0.310344827586207 0.206896551724138
6 "k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter" "Luteolibacter" "#727B35" 0.448275862068966 0.482758620689655 0.206896551724138
6 "k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__" "" "#1261B9" 0.0689655172413793 0.379310344827586 0.724137931034483
6 "k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__" "" "#FF9E09" 1 0.620689655172414 0.0344827586206897
6 "k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Candidatus Xiphinematobacter" "Candidatus Xiphinematobacter" "#9E6A2C" 0.620689655172414 0.413793103448276 0.172413793103448
6 "k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101" "DA101" "#725823" 0.448275862068966 0.344827586206897 0.137931034482759
6 "k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Ellin506" "Ellin506" "#A79EE5" 0.655172413793103 0.620689655172414 0.896551724137931
6 "k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__OR-59" "OR-59" "#00FF3E" 0 1 0.241379310344828
6 "k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus" "Deinococcus" "#B00923" 0.689655172413793 0.0344827586206897 0.137931034482759
6 "k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__" "" "#58DC3E" 0.344827586206897 0.862068965517241 0.241379310344828
6 "k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera" "Truepera" "#724F84" 0.448275862068966 0.310344827586207 0.517241379310345
6 "k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus" "Meiothermus" "#B0956A" 0.689655172413793 0.586206896551724 0.413793103448276
6 "k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus" "Thermus" "#6A618D" 0.413793103448276 0.379310344827586 0.551724137931034
