sample	filename	IlluminaIndex	plate	round2index	round1index	well	experiment	group	passage	mixture	biosample1	biosample2	biosample3	replicate	abxConcentration	household2	household3
e0023-B-2-blank-H2-gyrA2	16S-B-H2-LgyrA2	16S-B-H2	e0023.B.2	B	gyrA2	H2	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A3-gyrA2	16S-B-A3-LgyrA2	16S-B-A3	e0023.B.2	B	gyrA2	A3	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XBA-B3-gyrA2	16S-B-B3-LgyrA2	16S-B-B3	e0023.B.2	B	gyrA2	B3	e0023	e0023-gyrA	2	NA	XBA	NA	NA	1	0	NA	NA
e0023-B-2-XBA-C3-gyrA2	16S-B-C3-LgyrA2	16S-B-C3	e0023.B.2	B	gyrA2	C3	e0023	e0023-gyrA	2	NA	XBA	NA	NA	1	8	NA	NA
e0023-B-2-XBA-D3-gyrA2	16S-B-D3-LgyrA2	16S-B-D3	e0023.B.2	B	gyrA2	D3	e0023	e0023-gyrA	2	NA	XBA	NA	NA	2	8	NA	NA
e0023-B-2-XMA-E3-gyrA2	16S-B-E3-LgyrA2	16S-B-E3	e0023.B.2	B	gyrA2	E3	e0023	e0023-gyrA	2	NA	XMA	NA	NA	1	8	NA	NA
e0023-B-2-XMA-F3-gyrA2	16S-B-F3-LgyrA2	16S-B-F3	e0023.B.2	B	gyrA2	F3	e0023	e0023-gyrA	2	NA	XMA	NA	NA	2	8	NA	NA
e0023-B-2-XMA-G3-gyrA2	16S-B-G3-LgyrA2	16S-B-G3	e0023.B.2	B	gyrA2	G3	e0023	e0023-gyrA	2	NA	XMA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H3-gyrA2	16S-B-H3-LgyrA2	16S-B-H3	e0023.B.2	B	gyrA2	H3	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A4-gyrA2	16S-B-A4-LgyrA2	16S-B-A4	e0023.B.2	B	gyrA2	A4	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XCA-B4-gyrA2	16S-B-B4-LgyrA2	16S-B-B4	e0023.B.2	B	gyrA2	B4	e0023	e0023-gyrA	2	NA	XCA	NA	NA	1	0	NA	NA
e0023-B-2-XCA-C4-gyrA2	16S-B-C4-LgyrA2	16S-B-C4	e0023.B.2	B	gyrA2	C4	e0023	e0023-gyrA	2	NA	XCA	NA	NA	1	8	NA	NA
e0023-B-2-XCA-D4-gyrA2	16S-B-D4-LgyrA2	16S-B-D4	e0023.B.2	B	gyrA2	D4	e0023	e0023-gyrA	2	NA	XCA	NA	NA	2	8	NA	NA
e0023-B-2-XNA-E4-gyrA2	16S-B-E4-LgyrA2	16S-B-E4	e0023.B.2	B	gyrA2	E4	e0023	e0023-gyrA	2	NA	XNA	NA	NA	1	8	NA	NA
e0023-B-2-XNA-F4-gyrA2	16S-B-F4-LgyrA2	16S-B-F4	e0023.B.2	B	gyrA2	F4	e0023	e0023-gyrA	2	NA	XNA	NA	NA	2	8	NA	NA
e0023-B-2-XNA-G4-gyrA2	16S-B-G4-LgyrA2	16S-B-G4	e0023.B.2	B	gyrA2	G4	e0023	e0023-gyrA	2	NA	XNA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H4-gyrA2	16S-B-H4-LgyrA2	16S-B-H4	e0023.B.2	B	gyrA2	H4	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A5-gyrA2	16S-B-A5-LgyrA2	16S-B-A5	e0023.B.2	B	gyrA2	A5	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XDA-B5-gyrA2	16S-B-B5-LgyrA2	16S-B-B5	e0023.B.2	B	gyrA2	B5	e0023	e0023-gyrA	2	NA	XDA	NA	NA	1	0	NA	NA
e0023-B-2-XDA-C5-gyrA2	16S-B-C5-LgyrA2	16S-B-C5	e0023.B.2	B	gyrA2	C5	e0023	e0023-gyrA	2	NA	XDA	NA	NA	1	8	NA	NA
e0023-B-2-XDA-D5-gyrA2	16S-B-D5-LgyrA2	16S-B-D5	e0023.B.2	B	gyrA2	D5	e0023	e0023-gyrA	2	NA	XDA	NA	NA	2	8	NA	NA
e0023-B-2-XOA-E5-gyrA2	16S-B-E5-LgyrA2	16S-B-E5	e0023.B.2	B	gyrA2	E5	e0023	e0023-gyrA	2	NA	XOA	NA	NA	1	8	NA	NA
e0023-B-2-XOA-F5-gyrA2	16S-B-F5-LgyrA2	16S-B-F5	e0023.B.2	B	gyrA2	F5	e0023	e0023-gyrA	2	NA	XOA	NA	NA	2	8	NA	NA
e0023-B-2-XOA-G5-gyrA2	16S-B-G5-LgyrA2	16S-B-G5	e0023.B.2	B	gyrA2	G5	e0023	e0023-gyrA	2	NA	XOA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H5-gyrA2	16S-B-H5-LgyrA2	16S-B-H5	e0023.B.2	B	gyrA2	H5	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A6-gyrA2	16S-B-A6-LgyrA2	16S-B-A6	e0023.B.2	B	gyrA2	A6	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XEA-B6-gyrA2	16S-B-B6-LgyrA2	16S-B-B6	e0023.B.2	B	gyrA2	B6	e0023	e0023-gyrA	2	NA	XEA	NA	NA	1	0	NA	NA
e0023-B-2-XEA-C6-gyrA2	16S-B-C6-LgyrA2	16S-B-C6	e0023.B.2	B	gyrA2	C6	e0023	e0023-gyrA	2	NA	XEA	NA	NA	1	8	NA	NA
e0023-B-2-XEA-D6-gyrA2	16S-B-D6-LgyrA2	16S-B-D6	e0023.B.2	B	gyrA2	D6	e0023	e0023-gyrA	2	NA	XEA	NA	NA	2	8	NA	NA
e0023-B-2-XPA-E6-gyrA2	16S-B-E6-LgyrA2	16S-B-E6	e0023.B.2	B	gyrA2	E6	e0023	e0023-gyrA	2	NA	XPA	NA	NA	1	8	NA	NA
e0023-B-2-XPA-F6-gyrA2	16S-B-F6-LgyrA2	16S-B-F6	e0023.B.2	B	gyrA2	F6	e0023	e0023-gyrA	2	NA	XPA	NA	NA	2	8	NA	NA
e0023-B-2-XPA-G6-gyrA2	16S-B-G6-LgyrA2	16S-B-G6	e0023.B.2	B	gyrA2	G6	e0023	e0023-gyrA	2	NA	XPA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H6-gyrA2	16S-B-H6-LgyrA2	16S-B-H6	e0023.B.2	B	gyrA2	H6	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A7-gyrA2	16S-B-A7-LgyrA2	16S-B-A7	e0023.B.2	B	gyrA2	A7	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XFA-B7-gyrA2	16S-B-B7-LgyrA2	16S-B-B7	e0023.B.2	B	gyrA2	B7	e0023	e0023-gyrA	2	NA	XFA	NA	NA	1	0	NA	NA
e0023-B-2-XFA-C7-gyrA2	16S-B-C7-LgyrA2	16S-B-C7	e0023.B.2	B	gyrA2	C7	e0023	e0023-gyrA	2	NA	XFA	NA	NA	1	8	NA	NA
e0023-B-2-XFA-D7-gyrA2	16S-B-D7-LgyrA2	16S-B-D7	e0023.B.2	B	gyrA2	D7	e0023	e0023-gyrA	2	NA	XFA	NA	NA	2	8	NA	NA
e0023-B-2-XQA-E7-gyrA2	16S-B-E7-LgyrA2	16S-B-E7	e0023.B.2	B	gyrA2	E7	e0023	e0023-gyrA	2	NA	XQA	NA	NA	1	8	NA	NA
e0023-B-2-XQA-F7-gyrA2	16S-B-F7-LgyrA2	16S-B-F7	e0023.B.2	B	gyrA2	F7	e0023	e0023-gyrA	2	NA	XQA	NA	NA	2	8	NA	NA
e0023-B-2-XQA-G7-gyrA2	16S-B-G7-LgyrA2	16S-B-G7	e0023.B.2	B	gyrA2	G7	e0023	e0023-gyrA	2	NA	XQA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H7-gyrA2	16S-B-H7-LgyrA2	16S-B-H7	e0023.B.2	B	gyrA2	H7	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A8-gyrA2	16S-B-A8-LgyrA2	16S-B-A8	e0023.B.2	B	gyrA2	A8	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XGA-B8-gyrA2	16S-B-B8-LgyrA2	16S-B-B8	e0023.B.2	B	gyrA2	B8	e0023	e0023-gyrA	2	NA	XGA	NA	NA	1	0	NA	NA
e0023-B-2-XGA-C8-gyrA2	16S-B-C8-LgyrA2	16S-B-C8	e0023.B.2	B	gyrA2	C8	e0023	e0023-gyrA	2	NA	XGA	NA	NA	1	8	NA	NA
e0023-B-2-XGA-D8-gyrA2	16S-B-D8-LgyrA2	16S-B-D8	e0023.B.2	B	gyrA2	D8	e0023	e0023-gyrA	2	NA	XGA	NA	NA	2	8	NA	NA
e0023-B-2-XRA-E8-gyrA2	16S-B-E8-LgyrA2	16S-B-E8	e0023.B.2	B	gyrA2	E8	e0023	e0023-gyrA	2	NA	XRA	NA	NA	1	8	NA	NA
e0023-B-2-XRA-F8-gyrA2	16S-B-F8-LgyrA2	16S-B-F8	e0023.B.2	B	gyrA2	F8	e0023	e0023-gyrA	2	NA	XRA	NA	NA	2	8	NA	NA
e0023-B-2-XRA-G8-gyrA2	16S-B-G8-LgyrA2	16S-B-G8	e0023.B.2	B	gyrA2	G8	e0023	e0023-gyrA	2	NA	XRA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H8-gyrA2	16S-B-H8-LgyrA2	16S-B-H8	e0023.B.2	B	gyrA2	H8	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A9-gyrA2	16S-B-A9-LgyrA2	16S-B-A9	e0023.B.2	B	gyrA2	A9	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XIA-B9-gyrA2	16S-B-B9-LgyrA2	16S-B-B9	e0023.B.2	B	gyrA2	B9	e0023	e0023-gyrA	2	NA	XIA	NA	NA	1	0	NA	NA
e0023-B-2-XIA-C9-gyrA2	16S-B-C9-LgyrA2	16S-B-C9	e0023.B.2	B	gyrA2	C9	e0023	e0023-gyrA	2	NA	XIA	NA	NA	1	8	NA	NA
e0023-B-2-XIA-D9-gyrA2	16S-B-D9-LgyrA2	16S-B-D9	e0023.B.2	B	gyrA2	D9	e0023	e0023-gyrA	2	NA	XIA	NA	NA	2	8	NA	NA
e0023-B-2-XSA-E9-gyrA2	16S-B-E9-LgyrA2	16S-B-E9	e0023.B.2	B	gyrA2	E9	e0023	e0023-gyrA	2	NA	XSA	NA	NA	1	8	NA	NA
e0023-B-2-XSA-F9-gyrA2	16S-B-F9-LgyrA2	16S-B-F9	e0023.B.2	B	gyrA2	F9	e0023	e0023-gyrA	2	NA	XSA	NA	NA	2	8	NA	NA
e0023-B-2-XSA-G9-gyrA2	16S-B-G9-LgyrA2	16S-B-G9	e0023.B.2	B	gyrA2	G9	e0023	e0023-gyrA	2	NA	XSA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H9-gyrA2	16S-B-H9-LgyrA2	16S-B-H9	e0023.B.2	B	gyrA2	H9	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A10-gyrA2	16S-B-A10-LgyrA2	16S-B-A10	e0023.B.2	B	gyrA2	A10	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XJA-B10-gyrA2	16S-B-B10-LgyrA2	16S-B-B10	e0023.B.2	B	gyrA2	B10	e0023	e0023-gyrA	2	NA	XJA	NA	NA	1	0	NA	NA
e0023-B-2-XJA-C10-gyrA2	16S-B-C10-LgyrA2	16S-B-C10	e0023.B.2	B	gyrA2	C10	e0023	e0023-gyrA	2	NA	XJA	NA	NA	1	8	NA	NA
e0023-B-2-XJA-D10-gyrA2	16S-B-D10-LgyrA2	16S-B-D10	e0023.B.2	B	gyrA2	D10	e0023	e0023-gyrA	2	NA	XJA	NA	NA	2	8	NA	NA
e0023-B-2-XTA-E10-gyrA2	16S-B-E10-LgyrA2	16S-B-E10	e0023.B.2	B	gyrA2	E10	e0023	e0023-gyrA	2	NA	XTA	NA	NA	1	8	NA	NA
e0023-B-2-XTA-F10-gyrA2	16S-B-F10-LgyrA2	16S-B-F10	e0023.B.2	B	gyrA2	F10	e0023	e0023-gyrA	2	NA	XTA	NA	NA	2	8	NA	NA
e0023-B-2-XTA-G10-gyrA2	16S-B-G10-LgyrA2	16S-B-G10	e0023.B.2	B	gyrA2	G10	e0023	e0023-gyrA	2	NA	XTA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H10-gyrA2	16S-B-H10-LgyrA2	16S-B-H10	e0023.B.2	B	gyrA2	H10	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A11-gyrA2	16S-B-A11-LgyrA2	16S-B-A11	e0023.B.2	B	gyrA2	A11	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XKA-B11-gyrA2	16S-B-B11-LgyrA2	16S-B-B11	e0023.B.2	B	gyrA2	B11	e0023	e0023-gyrA	2	NA	XKA	NA	NA	1	0	NA	NA
e0023-B-2-XKA-C11-gyrA2	16S-B-C11-LgyrA2	16S-B-C11	e0023.B.2	B	gyrA2	C11	e0023	e0023-gyrA	2	NA	XKA	NA	NA	1	8	NA	NA
e0023-B-2-XKA-D11-gyrA2	16S-B-D11-LgyrA2	16S-B-D11	e0023.B.2	B	gyrA2	D11	e0023	e0023-gyrA	2	NA	XKA	NA	NA	2	8	NA	NA
e0023-B-2-XUA-E11-gyrA2	16S-B-E11-LgyrA2	16S-B-E11	e0023.B.2	B	gyrA2	E11	e0023	e0023-gyrA	2	NA	XUA	NA	NA	1	8	NA	NA
e0023-B-2-XUA-F11-gyrA2	16S-B-F11-LgyrA2	16S-B-F11	e0023.B.2	B	gyrA2	F11	e0023	e0023-gyrA	2	NA	XUA	NA	NA	2	8	NA	NA
e0023-B-2-XUA-G11-gyrA2	16S-B-G11-LgyrA2	16S-B-G11	e0023.B.2	B	gyrA2	G11	e0023	e0023-gyrA	2	NA	XUA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H11-gyrA2	16S-B-H11-LgyrA2	16S-B-H11	e0023.B.2	B	gyrA2	H11	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-A12-gyrA2	16S-B-A12-LgyrA2	16S-B-A12	e0023.B.2	B	gyrA2	A12	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-B12-gyrA2	16S-B-B12-LgyrA2	16S-B-B12	e0023.B.2	B	gyrA2	B12	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-C12-gyrA2	16S-B-C12-LgyrA2	16S-B-C12	e0023.B.2	B	gyrA2	C12	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-blank-D12-gyrA2	16S-B-D12-LgyrA2	16S-B-D12	e0023.B.2	B	gyrA2	D12	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-2-XVA-E12-gyrA2	16S-B-E12-LgyrA2	16S-B-E12	e0023.B.2	B	gyrA2	E12	e0023	e0023-gyrA	2	NA	XVA	NA	NA	1	8	NA	NA
e0023-B-2-XVA-F12-gyrA2	16S-B-F12-LgyrA2	16S-B-F12	e0023.B.2	B	gyrA2	F12	e0023	e0023-gyrA	2	NA	XVA	NA	NA	2	8	NA	NA
e0023-B-2-XVA-G12-gyrA2	16S-B-G12-LgyrA2	16S-B-G12	e0023.B.2	B	gyrA2	G12	e0023	e0023-gyrA	2	NA	XVA	NA	NA	1	0	NA	NA
e0023-B-2-blank-H12-gyrA2	16S-B-H12-LgyrA2	16S-B-H12	e0023.B.2	B	gyrA2	H12	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A1-gyrA0	16S-C-A1-LgyrA0	16S-C-A1	e0023.C.2	C	gyrA0	A1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-B1-gyrA0	16S-C-B1-LgyrA0	16S-C-B1	e0023.C.2	C	gyrA0	B1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-C1-gyrA0	16S-C-C1-LgyrA0	16S-C-C1	e0023.C.2	C	gyrA0	C1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-D1-gyrA0	16S-C-D1-LgyrA0	16S-C-D1	e0023.C.2	C	gyrA0	D1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-E1-gyrA0	16S-C-E1-LgyrA0	16S-C-E1	e0023.C.2	C	gyrA0	E1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-F1-gyrA0	16S-C-F1-LgyrA0	16S-C-F1	e0023.C.2	C	gyrA0	F1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-G1-gyrA0	16S-C-G1-LgyrA0	16S-C-G1	e0023.C.2	C	gyrA0	G1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-H1-gyrA0	16S-C-H1-LgyrA0	16S-C-H1	e0023.C.2	C	gyrA0	H1	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A2-gyrA0	16S-C-A2-LgyrA0	16S-C-A2	e0023.C.2	C	gyrA0	A2	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XAA-B2-gyrA0	16S-C-B2-LgyrA0	16S-C-B2	e0023.C.2	C	gyrA0	B2	e0023	e0023-gyrA	2	NA	XAA	NA	NA	1	0	NA	NA
e0023-C-2-XAA-C2-gyrA0	16S-C-C2-LgyrA0	16S-C-C2	e0023.C.2	C	gyrA0	C2	e0023	e0023-gyrA	2	NA	XAA	NA	NA	1	32	NA	NA
e0023-C-2-XAA-D2-gyrA0	16S-C-D2-LgyrA0	16S-C-D2	e0023.C.2	C	gyrA0	D2	e0023	e0023-gyrA	2	NA	XAA	NA	NA	2	32	NA	NA
e0023-C-2-XLA-E2-gyrA0	16S-C-E2-LgyrA0	16S-C-E2	e0023.C.2	C	gyrA0	E2	e0023	e0023-gyrA	2	NA	XLA	NA	NA	1	32	NA	NA
e0023-C-2-XLA-F2-gyrA0	16S-C-F2-LgyrA0	16S-C-F2	e0023.C.2	C	gyrA0	F2	e0023	e0023-gyrA	2	NA	XLA	NA	NA	2	32	NA	NA
e0023-C-2-XLA-G2-gyrA0	16S-C-G2-LgyrA0	16S-C-G2	e0023.C.2	C	gyrA0	G2	e0023	e0023-gyrA	2	NA	XLA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H2-gyrA0	16S-C-H2-LgyrA0	16S-C-H2	e0023.C.2	C	gyrA0	H2	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A3-gyrA0	16S-C-A3-LgyrA0	16S-C-A3	e0023.C.2	C	gyrA0	A3	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XBA-B3-gyrA0	16S-C-B3-LgyrA0	16S-C-B3	e0023.C.2	C	gyrA0	B3	e0023	e0023-gyrA	2	NA	XBA	NA	NA	1	0	NA	NA
e0023-C-2-XBA-C3-gyrA0	16S-C-C3-LgyrA0	16S-C-C3	e0023.C.2	C	gyrA0	C3	e0023	e0023-gyrA	2	NA	XBA	NA	NA	1	32	NA	NA
e0023-C-2-XBA-D3-gyrA0	16S-C-D3-LgyrA0	16S-C-D3	e0023.C.2	C	gyrA0	D3	e0023	e0023-gyrA	2	NA	XBA	NA	NA	2	32	NA	NA
e0023-C-2-XMA-E3-gyrA0	16S-C-E3-LgyrA0	16S-C-E3	e0023.C.2	C	gyrA0	E3	e0023	e0023-gyrA	2	NA	XMA	NA	NA	1	32	NA	NA
e0023-C-2-XMA-F3-gyrA0	16S-C-F3-LgyrA0	16S-C-F3	e0023.C.2	C	gyrA0	F3	e0023	e0023-gyrA	2	NA	XMA	NA	NA	2	32	NA	NA
e0023-C-2-XMA-G3-gyrA0	16S-C-G3-LgyrA0	16S-C-G3	e0023.C.2	C	gyrA0	G3	e0023	e0023-gyrA	2	NA	XMA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H3-gyrA0	16S-C-H3-LgyrA0	16S-C-H3	e0023.C.2	C	gyrA0	H3	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A4-gyrA0	16S-C-A4-LgyrA0	16S-C-A4	e0023.C.2	C	gyrA0	A4	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XCA-B4-gyrA0	16S-C-B4-LgyrA0	16S-C-B4	e0023.C.2	C	gyrA0	B4	e0023	e0023-gyrA	2	NA	XCA	NA	NA	1	0	NA	NA
e0023-C-2-XCA-C4-gyrA0	16S-C-C4-LgyrA0	16S-C-C4	e0023.C.2	C	gyrA0	C4	e0023	e0023-gyrA	2	NA	XCA	NA	NA	1	32	NA	NA
e0023-C-2-XCA-D4-gyrA0	16S-C-D4-LgyrA0	16S-C-D4	e0023.C.2	C	gyrA0	D4	e0023	e0023-gyrA	2	NA	XCA	NA	NA	2	32	NA	NA
e0023-C-2-XNA-E4-gyrA0	16S-C-E4-LgyrA0	16S-C-E4	e0023.C.2	C	gyrA0	E4	e0023	e0023-gyrA	2	NA	XNA	NA	NA	1	32	NA	NA
e0023-C-2-XNA-F4-gyrA0	16S-C-F4-LgyrA0	16S-C-F4	e0023.C.2	C	gyrA0	F4	e0023	e0023-gyrA	2	NA	XNA	NA	NA	2	32	NA	NA
e0023-C-2-XNA-G4-gyrA0	16S-C-G4-LgyrA0	16S-C-G4	e0023.C.2	C	gyrA0	G4	e0023	e0023-gyrA	2	NA	XNA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H4-gyrA0	16S-C-H4-LgyrA0	16S-C-H4	e0023.C.2	C	gyrA0	H4	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A5-gyrA0	16S-C-A5-LgyrA0	16S-C-A5	e0023.C.2	C	gyrA0	A5	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XDA-B5-gyrA0	16S-C-B5-LgyrA0	16S-C-B5	e0023.C.2	C	gyrA0	B5	e0023	e0023-gyrA	2	NA	XDA	NA	NA	1	0	NA	NA
e0023-C-2-XDA-C5-gyrA0	16S-C-C5-LgyrA0	16S-C-C5	e0023.C.2	C	gyrA0	C5	e0023	e0023-gyrA	2	NA	XDA	NA	NA	1	32	NA	NA
e0023-C-2-XDA-D5-gyrA0	16S-C-D5-LgyrA0	16S-C-D5	e0023.C.2	C	gyrA0	D5	e0023	e0023-gyrA	2	NA	XDA	NA	NA	2	32	NA	NA
e0023-C-2-XOA-E5-gyrA0	16S-C-E5-LgyrA0	16S-C-E5	e0023.C.2	C	gyrA0	E5	e0023	e0023-gyrA	2	NA	XOA	NA	NA	1	32	NA	NA
e0023-C-2-XOA-F5-gyrA0	16S-C-F5-LgyrA0	16S-C-F5	e0023.C.2	C	gyrA0	F5	e0023	e0023-gyrA	2	NA	XOA	NA	NA	2	32	NA	NA
e0023-C-2-XOA-G5-gyrA0	16S-C-G5-LgyrA0	16S-C-G5	e0023.C.2	C	gyrA0	G5	e0023	e0023-gyrA	2	NA	XOA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H5-gyrA0	16S-C-H5-LgyrA0	16S-C-H5	e0023.C.2	C	gyrA0	H5	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A6-gyrA0	16S-C-A6-LgyrA0	16S-C-A6	e0023.C.2	C	gyrA0	A6	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XEA-B6-gyrA0	16S-C-B6-LgyrA0	16S-C-B6	e0023.C.2	C	gyrA0	B6	e0023	e0023-gyrA	2	NA	XEA	NA	NA	1	0	NA	NA
e0023-C-2-XEA-C6-gyrA0	16S-C-C6-LgyrA0	16S-C-C6	e0023.C.2	C	gyrA0	C6	e0023	e0023-gyrA	2	NA	XEA	NA	NA	1	32	NA	NA
e0023-C-2-XEA-D6-gyrA0	16S-C-D6-LgyrA0	16S-C-D6	e0023.C.2	C	gyrA0	D6	e0023	e0023-gyrA	2	NA	XEA	NA	NA	2	32	NA	NA
e0023-C-2-XPA-E6-gyrA0	16S-C-E6-LgyrA0	16S-C-E6	e0023.C.2	C	gyrA0	E6	e0023	e0023-gyrA	2	NA	XPA	NA	NA	1	32	NA	NA
e0023-C-2-XPA-F6-gyrA0	16S-C-F6-LgyrA0	16S-C-F6	e0023.C.2	C	gyrA0	F6	e0023	e0023-gyrA	2	NA	XPA	NA	NA	2	32	NA	NA
e0023-C-2-XPA-G6-gyrA0	16S-C-G6-LgyrA0	16S-C-G6	e0023.C.2	C	gyrA0	G6	e0023	e0023-gyrA	2	NA	XPA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H6-gyrA0	16S-C-H6-LgyrA0	16S-C-H6	e0023.C.2	C	gyrA0	H6	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A7-gyrA0	16S-C-A7-LgyrA0	16S-C-A7	e0023.C.2	C	gyrA0	A7	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XFA-B7-gyrA0	16S-C-B7-LgyrA0	16S-C-B7	e0023.C.2	C	gyrA0	B7	e0023	e0023-gyrA	2	NA	XFA	NA	NA	1	0	NA	NA
e0023-C-2-XFA-C7-gyrA0	16S-C-C7-LgyrA0	16S-C-C7	e0023.C.2	C	gyrA0	C7	e0023	e0023-gyrA	2	NA	XFA	NA	NA	1	32	NA	NA
e0023-C-2-XFA-D7-gyrA0	16S-C-D7-LgyrA0	16S-C-D7	e0023.C.2	C	gyrA0	D7	e0023	e0023-gyrA	2	NA	XFA	NA	NA	2	32	NA	NA
e0023-C-2-XQA-E7-gyrA0	16S-C-E7-LgyrA0	16S-C-E7	e0023.C.2	C	gyrA0	E7	e0023	e0023-gyrA	2	NA	XQA	NA	NA	1	32	NA	NA
e0023-C-2-XQA-F7-gyrA0	16S-C-F7-LgyrA0	16S-C-F7	e0023.C.2	C	gyrA0	F7	e0023	e0023-gyrA	2	NA	XQA	NA	NA	2	32	NA	NA
e0023-C-2-XQA-G7-gyrA0	16S-C-G7-LgyrA0	16S-C-G7	e0023.C.2	C	gyrA0	G7	e0023	e0023-gyrA	2	NA	XQA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H7-gyrA0	16S-C-H7-LgyrA0	16S-C-H7	e0023.C.2	C	gyrA0	H7	e0023	e0023-gyrA	2	NA	blank	NA	NA	NA	NA	NA	NA
